customer_id,age,gender,loyalty_member,join_date
C000998,23,Female,0,45558
C000999,20,Female,1,45095
C001000,21,Female,0,45918
C001001,61,Male,0,45892
C001002,23,Male,0,45205
C001003,37,Male,1,44333
C001004,56,Male,1,45372
C001005,53,Male,1,44820
C001006,47,Female,1,45525
C001007,20,Female,1,44419
C001008,30,Female,1,45383
C001009,53,Female,0,44331
C001010,64,Male,0,44564
C001011,29,Male,0,44840
C001012,42,Male,0,44320
C001013,63,Male,1,44288
C001014,53,Male,1,45637
C001015,53,Female,1,44788
C001016,43,Female,0,45498
C001017,28,Female,1,44641
C001018,38,Male,0,45212
C001019,37,Male,1,45442
C001020,62,Male,1,45696
C001021,36,Female,1,45074
C001022,31,Female,0,44926
C001023,29,Female,0,44947
C001024,31,Female,1,45350
C001025,35,Female,0,45933
C001026,35,Female,1,45992
C001027,39,Female,1,45368
C001028,65,Female,1,45144
C001029,38,Female,0,44848
C001030,26,Female,1,44513
C001031,40,Male,0,44841
C001032,43,Female,0,45996
C001033,27,Male,0,44560
C001034,69,Male,0,44557
C001035,29,Male,1,45561
C001036,65,Male,0,45674
C001037,44,Male,0,44596
C001038,57,Female,1,46011
C001039,43,Male,0,45475
C001040,66,Female,0,45095
C001041,41,Female,1,45299
C001042,55,Male,0,44642
C001043,34,Male,1,45523
C001044,57,Female,1,45393
C001045,53,Male,0,45326
C001046,55,Male,0,45884
C001047,36,Male,1,44733
C001048,37,Male,1,45934
C001049,61,Male,1,45611
C001050,33,Female,1,45961
C001051,28,Female,1,45410
C001052,60,Male,1,44461
C001053,63,Male,1,45961
C001054,47,Male,0,45474
C001055,53,Male,0,45697
C001056,56,Male,1,44540
C001057,31,Male,0,44495
C001058,57,Female,0,44665
C001059,27,Male,0,45639
C001060,58,Female,1,45046
C001061,37,Male,1,44824
C001062,58,Female,0,45398
C001063,37,Female,0,45642
C001064,51,Male,0,44335
C001065,23,Male,1,45119
C001066,40,Male,0,44677
C001067,46,Male,1,45067
C001068,19,Male,0,44345
C001069,22,Female,1,45685
C001070,40,Male,1,44707
C001071,18,Male,1,44701
C001072,26,Male,0,45710
C001073,38,Male,1,44588
C001074,62,Male,0,44885
C001075,49,Female,1,45112
C001076,27,Male,0,44941
C001077,62,Male,1,45035
C001078,33,Male,1,45621
C001079,41,Male,1,45274
C001080,49,Female,0,44972
C001081,67,Female,0,45460
C001082,26,Female,1,45551
C001083,70,Female,0,44798
C001084,29,Female,0,44691
C001085,34,Female,1,45064
C001086,19,Male,1,45427
C001087,47,Female,0,45716
C001088,47,Female,0,44837
C001089,18,Female,1,45559
C001090,66,Female,1,44445
C001091,51,Female,1,45818
C001092,64,Male,0,44346
C001093,63,Female,0,44857
C001094,54,Female,0,44628
C001095,23,Male,1,44469
C001096,67,Female,0,45384
C001097,18,Male,0,44619
C001098,34,Female,0,44931
C001099,42,Male,0,45470
C001100,39,Female,0,45407
C001101,37,Male,1,45126
C001102,50,Male,0,45615
C001103,61,Male,1,45413
C001104,51,Male,1,45273
C001105,43,Female,1,46074
C001106,27,Female,1,45627
C001107,20,Male,1,45839
C001108,65,Female,1,44972
C001109,28,Female,0,45329
C001110,23,Female,0,45430
C001111,34,Female,1,45249
C001112,69,Male,0,45277
C001113,31,Female,1,44681
C001114,41,Male,0,44685
C001115,68,Male,0,45932
C001116,56,Female,0,45148
C001117,67,Male,1,45275
C001118,39,Male,1,44584
C001119,52,Male,0,45764
C001120,63,Male,1,44451
C001121,50,Male,1,46006
C001122,19,Female,1,44570
C001123,47,Female,1,45447
C001124,20,Male,0,44638
C001125,19,Female,0,44904
C001126,52,Female,0,45780
C001127,31,Male,1,44333
C001128,26,Female,0,44455
C001129,67,Female,0,44882
C001130,28,Female,0,45140
C001131,34,Female,1,44324
C001132,43,Male,1,45594
C001133,29,Male,1,45444
C001134,52,Female,1,46072
C001135,29,Female,1,44532
C001136,55,Female,0,45734
C001137,62,Female,0,44934
C001138,61,Female,1,45540
C001139,36,Female,1,45382
C001140,28,Female,0,44509
C001141,50,Female,0,45548
C001142,46,Male,1,44393
C001143,38,Male,1,45894
C001144,63,Male,1,45497
C001145,49,Female,0,45971
C001146,47,Male,0,45125
C001147,33,Male,0,44926
C001148,36,Male,1,45536
C001149,27,Male,0,44295
C001150,22,Female,0,45224
C001151,52,Female,0,44648
C001152,65,Female,1,44261
C001153,53,Male,0,44772
C001154,53,Female,0,45600
C001155,62,Male,1,44455
C001156,66,Female,1,44267
C001157,27,Female,1,44993
C001158,69,Female,1,46075
C001159,41,Male,0,45621
C001160,19,Female,1,45320
C001161,46,Male,1,45027
C001162,24,Male,0,44724
C001163,22,Female,1,44370
C001164,32,Female,0,45968
C001165,50,Male,0,45867
C001166,54,Male,0,44575
C001167,39,Male,0,44752
C001168,49,Male,0,45613
C001169,54,Male,1,44861
C001170,18,Female,0,45177
C001171,52,Male,1,44872
C001172,56,Male,1,44470
C001173,59,Female,1,44612
C001174,19,Male,0,45619
C001175,39,Male,1,45476
C001176,46,Male,1,44953
C001177,20,Male,0,45295
C001178,32,Female,1,45507
C001179,29,Female,1,45620
C001180,60,Female,1,44427
C001181,53,Male,0,44366
C001182,37,Male,0,44394
C001183,21,Female,0,44511
C001184,32,Female,1,44338
C001185,62,Male,1,45347
C001186,40,Female,1,45004
C001187,20,Female,0,45787
C001188,69,Female,0,44471
C001189,33,Female,0,44316
C001190,41,Male,0,45373
C001191,52,Male,0,45819
C001192,42,Female,1,45836
C001193,45,Female,0,44394
C001194,49,Female,0,44287
C001195,33,Male,0,45921
C001196,25,Female,1,44848
C001197,38,Male,0,45094
C001198,21,Female,1,44514
C001199,63,Female,1,44655
C001200,56,Male,0,44859
C001201,43,Female,1,45026
C001202,60,Male,1,45734
C001203,20,Female,1,44508
C001204,53,Female,0,44722
C001205,21,Male,1,44993
C001206,55,Male,1,45506
C001207,66,Male,1,45402
C001208,24,Male,0,45746
C001209,56,Female,0,45764
C001210,32,Male,1,44984
C001211,40,Male,1,45110
C001212,68,Female,1,44289
C001213,52,Male,0,44523
C001214,70,Male,1,45764
C001215,26,Male,1,44742
C001216,65,Female,1,44366
C001217,57,Female,0,45428
C001218,63,Male,0,44981
C001219,29,Female,0,45546
C001220,57,Male,1,45952
C001221,66,Female,1,45578
C001222,31,Female,0,45005
C001223,30,Male,1,44460
C001224,68,Female,0,45547
C001225,66,Male,1,45712
C001226,62,Female,0,44502
C001227,28,Female,0,45954
C001228,37,Female,0,44626
C001229,60,Female,0,45297
C001230,43,Male,1,44288
C001231,46,Female,1,45107
C001232,57,Male,1,45262
C001233,26,Male,0,44307
C001234,42,Female,0,45795
C001235,35,Male,1,44940
C001236,67,Female,1,44554
C001237,54,Female,1,45512
C001238,70,Male,1,44405
C001239,33,Female,0,45012
C001240,20,Male,0,44367
C001241,19,Female,1,45315
C001242,34,Male,1,45552
C001243,68,Female,0,45337
C001244,44,Male,1,45535
C001245,62,Female,1,45349
C001246,68,Female,0,44364
C001247,70,Male,0,45516
C001248,33,Female,1,45122
C001249,68,Male,0,45341
C001250,56,Male,0,44978
C001251,52,Female,1,45358
C001252,23,Female,0,44554
C001253,56,Female,0,45511
C001254,54,Female,1,44369
C001255,46,Male,1,45100
C001256,46,Male,1,44277
C001257,21,Female,1,44599
C001258,65,Male,1,45690
C001259,68,Female,0,45246
C001260,45,Male,1,44535
C001261,51,Female,1,45177
C001262,20,Male,0,44531
C001263,19,Male,1,44520
C001264,48,Female,1,45926
C001265,21,Female,1,44970
C001266,52,Male,1,45230
C001267,37,Male,0,45963
C001268,61,Female,1,44365
C001269,27,Female,1,45896
C001270,51,Female,1,45984
C001271,33,Male,0,45090
C001272,34,Male,0,44284
C001273,22,Male,1,46047
C001274,58,Male,1,44593
C001275,22,Male,0,45157
C001276,66,Female,0,45441
C001277,51,Male,1,45383
C001278,64,Male,0,44459
C001279,38,Male,1,45956
C001280,38,Female,1,45901
C001281,39,Male,1,46034
C001282,70,Female,1,45843
C001283,31,Female,1,44912
C001284,25,Female,0,46035
C001285,65,Female,0,45967
C001286,60,Male,0,45582
C001287,48,Male,1,44665
C001288,31,Male,1,44523
C001289,24,Female,1,44878
C001290,34,Female,0,44552
C001291,54,Female,0,45177
C001292,26,Female,1,45743
C001293,58,Male,0,45356
C001294,43,Male,1,44923
C001295,42,Female,1,44462
C001296,54,Female,0,45530
C001297,21,Male,1,45483
C001298,61,Female,0,45309
C001299,33,Male,0,45423
C001300,61,Female,1,44457
C001301,23,Male,0,45102
C001302,20,Male,1,45412
C001303,36,Male,1,46053
C001304,38,Female,0,45977
C001305,50,Male,1,46006
C001306,20,Male,1,44476
C001307,52,Female,0,45243
C001308,54,Male,0,44503
C001309,42,Male,0,45389
C001310,51,Male,1,44573
C001311,70,Male,0,44352
C001312,18,Female,0,44952
C001313,30,Male,1,44287
C001314,46,Female,1,45515
C001315,42,Male,1,45955
C001316,33,Female,0,45153
C001317,19,Female,0,45917
C001318,65,Female,1,45211
C001319,66,Female,0,45664
C001320,35,Female,0,46056
C001321,46,Male,0,45618
C001322,48,Male,1,45093
C001323,69,Female,1,45637
C001324,60,Male,0,45367
C001325,32,Female,0,45759
C001326,47,Male,0,46007
C001327,66,Female,1,45237
C001328,30,Male,1,44786
C001329,19,Female,1,44478
C001330,44,Male,0,45688
C001331,59,Female,0,45233
C001332,61,Male,0,44585
C001333,65,Male,0,44386
C001334,68,Male,0,46070
C001335,37,Male,1,44559
C001336,55,Male,1,44268
C001337,28,Male,1,44553
C001338,18,Male,0,44612
C001339,47,Female,1,44891
C001340,42,Female,0,45604
C001341,45,Male,1,45312
C001342,31,Female,1,45205
C001343,33,Female,1,44502
C001344,61,Female,1,45064
C001345,36,Female,1,45726
C001346,43,Male,1,44368
C001347,21,Female,1,44920
C001348,67,Female,1,46071
C001349,70,Male,1,45442
C001350,41,Female,1,44418
C001351,58,Female,1,45744
C001352,22,Male,0,44546
C001353,23,Male,1,45467
C001354,70,Male,1,44861
C001355,63,Female,1,45461
C001356,23,Female,0,44922
C001357,69,Male,1,46020
C001358,21,Male,1,45710
C001359,66,Male,0,44292
C001360,50,Female,0,45016
C001361,56,Female,0,44754
C001362,26,Male,0,44785
C001363,33,Male,0,45495
C001364,20,Female,0,45180
C001365,39,Female,0,44490
C001366,44,Female,1,45708
C001367,69,Female,1,45649
C001368,32,Male,1,45030
C001369,46,Female,1,44633
C001370,48,Female,1,45266
C001371,68,Male,0,44623
C001372,59,Male,0,45464
C001373,34,Female,1,44632
C001374,48,Male,1,45750
C001375,68,Male,0,44667
C001376,52,Female,0,45087
C001377,20,Male,0,45618
C001378,59,Male,1,44603
C001379,40,Female,1,45636
C001380,47,Male,0,45127
C001381,24,Female,0,45474
C001382,19,Female,1,44591
C001383,50,Male,0,44831
C001384,50,Male,1,44855
C001385,65,Male,0,45703
C001386,41,Male,1,44398
C001387,68,Female,1,45665
C001388,48,Male,0,44818
C001389,19,Male,0,45424
C001390,57,Female,1,45742
C001391,23,Female,0,45431
C001392,20,Female,0,44642
C001393,59,Male,0,45768
C001394,45,Female,0,45179
C001395,43,Male,0,45452
C001396,41,Male,0,44416
C001397,41,Male,0,45661
C001398,23,Female,0,45991
C001399,61,Male,1,44273
C001400,35,Female,0,45725
C001401,22,Female,1,45593
C001402,44,Male,0,44994
C001403,55,Female,1,44819
C001404,52,Male,0,45598
C001405,47,Male,1,45345
C001406,65,Male,0,44856
C001407,39,Female,0,44276
C001408,45,Female,1,45712
C001409,54,Male,1,45116
C001410,67,Male,0,45560
C001411,63,Male,1,45379
C001412,32,Female,0,45743
C001413,49,Male,1,45006
C001414,22,Male,0,46035
C001415,62,Female,1,45854
C001416,63,Male,0,45865
C001417,25,Male,1,45628
C001418,51,Male,0,45749
C001419,19,Male,1,45649
C001420,61,Female,0,45337
C001421,59,Female,0,44335
C001422,35,Female,1,45752
C001423,61,Male,0,45828
C001424,63,Female,0,45309
C001425,18,Female,1,45720
C001426,30,Male,1,45658
C001427,55,Male,1,44720
C001428,38,Female,1,45326
C001429,31,Male,0,44976
C001430,63,Male,1,45684
C001431,57,Male,1,45443
C001432,20,Female,1,44596
C001433,51,Female,0,45255
C001434,21,Male,1,45688
C001435,21,Male,0,44718
C001436,20,Female,0,45149
C001437,40,Male,1,44597
C001438,45,Female,1,45413
C001439,64,Female,0,45310
C001440,22,Male,1,45318
C001441,34,Male,0,46032
C001442,19,Female,1,44375
C001443,48,Male,0,44775
C001444,44,Female,1,46023
C001445,20,Male,0,44910
C001446,67,Female,1,44878
C001447,37,Female,1,45259
C001448,31,Female,1,44846
C001449,20,Female,0,45739
C001450,49,Male,1,45454
C001451,19,Male,1,45095
C001452,21,Male,1,45080
C001453,21,Male,1,44816
C001454,63,Female,1,45630
C001455,62,Male,1,44519
C001456,48,Female,1,44995
C001457,70,Male,1,45158
C001458,33,Male,1,44492
C001459,43,Female,0,46030
C001460,50,Female,1,44983
C001461,18,Female,1,45281
C001462,31,Male,1,44744
C001463,51,Female,0,44801
C001464,46,Female,1,44932
C001465,36,Female,0,45304
C001466,18,Female,0,46009
C001467,37,Male,1,45252
C001468,40,Female,1,45523
C001469,25,Female,1,45579
C001470,37,Male,0,45693
C001471,56,Female,1,44806
C001472,23,Female,1,44549
C001473,64,Female,0,45456
C001474,37,Male,1,44526
C001475,40,Female,0,45971
C001476,35,Male,1,45014
C001477,33,Male,1,44833
C001478,38,Male,1,44406
C001479,49,Female,1,44288
C001480,50,Female,1,44641
C001481,61,Male,0,44568
C001482,23,Female,0,44872
C001483,31,Female,1,45068
C001484,55,Female,0,44648
C001485,20,Male,1,44484
C001486,63,Male,0,45357
C001487,39,Female,1,44602
C001488,69,Female,1,44881
C001489,19,Female,0,44515
C001490,62,Male,0,45245
C001491,59,Female,1,44688
C001492,31,Female,0,44999
C001493,53,Male,0,45342
C001494,29,Male,1,45850
C001495,66,Female,0,44384
C001496,46,Male,1,44435
C001497,61,Female,0,45954
C001498,35,Female,0,45235
C001499,20,Female,0,45200
C001500,28,Female,0,44893
C001501,27,Male,0,45279
C001502,41,Female,1,45365
C001503,70,Male,0,44813
C001504,62,Male,1,45413
C001505,64,Male,0,45556
C001506,25,Female,0,46042
C001507,21,Female,0,44516
C001508,56,Female,0,46002
C001509,53,Female,0,45023
C001510,64,Male,1,45468
C001511,40,Female,1,45225
C001512,42,Male,1,44299
C001513,32,Female,1,44727
C001514,40,Female,0,45195
C001515,26,Male,0,44862
C001516,25,Female,1,45734
C001517,60,Male,0,44923
C001518,67,Female,0,45427
C001519,63,Female,1,44773
C001520,29,Male,0,45970
C001521,62,Female,1,45979
C001522,21,Female,1,45595
C001523,55,Male,0,45891
C001524,28,Female,0,45857
C001525,36,Female,1,44915
C001526,62,Female,0,45143
C001527,20,Female,1,44416
C001528,27,Male,1,44945
C001529,31,Female,0,44720
C001530,44,Male,0,45043
C001531,61,Female,0,46063
C001532,41,Female,0,45499
C001533,39,Female,1,45328
C001534,68,Female,1,45331
C001535,65,Male,0,44957
C001536,51,Male,0,45245
C001537,42,Male,1,44915
C001538,46,Female,0,44261
C001539,19,Female,0,44330
C001540,40,Female,1,44611
C001541,30,Male,1,44999
C001542,66,Female,0,46032
C001543,63,Male,0,44792
C001544,45,Male,1,44987
C001545,67,Female,1,45251
C001546,35,Female,1,44598
C001547,66,Female,0,44399
C001548,40,Male,1,44861
C001549,36,Male,0,45801
C001550,65,Female,1,44267
C001551,63,Female,0,45171
C001552,50,Female,0,44587
C001553,38,Female,0,46059
C001554,27,Male,1,44356
C001555,20,Male,1,45577
C001556,60,Male,0,44847
C001557,52,Female,0,45622
C001558,40,Male,1,44317
C001559,41,Female,0,44566
C001560,51,Male,1,45637
C001561,62,Male,0,45225
C001562,42,Male,0,45736
C001563,47,Male,1,45994
C001564,33,Male,1,45731
C001565,64,Male,1,45872
C001566,26,Female,1,45719
C001567,31,Male,0,45200
C001568,63,Male,1,45649
C001569,43,Female,1,45026
C001570,40,Female,1,44693
C001571,52,Female,0,45916
C001572,70,Male,1,45862
C001573,56,Female,0,45164
C001574,65,Male,1,45242
C001575,45,Female,0,45446
C001576,55,Female,0,45440
C001577,56,Female,1,44347
C001578,49,Female,1,45817
C001579,18,Male,0,45001
C001580,52,Female,0,44271
C001581,36,Female,0,44766
C001582,22,Female,0,45094
C001583,60,Female,0,45758
C001584,49,Female,0,45744
C001585,35,Male,0,46055
C001586,39,Female,1,45965
C001587,59,Male,0,45977
C001588,43,Male,1,45740
C001589,50,Female,1,45366
C001590,51,Male,1,44282
C001591,63,Female,1,46080
C001592,21,Female,0,44510
C001593,60,Female,1,45573
C001594,38,Female,1,45878
C001595,58,Male,0,44472
C001596,45,Male,0,45462
C001597,64,Female,0,46076
C001598,44,Female,0,45542
C001599,46,Female,0,44576
C001600,35,Female,0,46036
C001601,52,Male,1,44471
C001602,59,Male,1,46000
C001603,18,Female,1,44277
C001604,32,Female,1,44907
C001605,39,Male,1,45668
C001606,68,Female,1,44798
C001607,64,Female,1,45385
C001608,44,Male,0,44989
C001609,35,Female,0,44564
C001610,41,Female,1,44581
C001611,50,Female,0,45154
C001612,38,Female,1,44907
C001613,20,Female,1,45569
C001614,53,Male,1,45447
C001615,18,Female,1,46033
C001616,49,Female,0,45512
C001617,63,Male,1,45293
C001618,51,Female,1,44552
C001619,59,Female,0,45611
C001620,20,Male,1,45039
C001621,61,Female,0,44367
C001622,37,Male,1,44711
C001623,48,Male,1,44325
C001624,22,Female,1,44923
C001625,22,Female,1,44802
C001626,42,Female,1,45228
C001627,64,Male,0,44641
C001628,50,Male,0,45080
C001629,29,Female,0,44435
C001630,61,Female,0,44972
C001631,58,Male,0,45184
C001632,52,Male,1,45478
C001633,39,Female,0,45444
C001634,20,Female,1,44656
C001635,45,Female,1,44549
C001636,58,Male,0,45919
C001637,63,Male,1,45547
C001638,50,Female,0,45138
C001639,26,Female,0,45565
C001640,46,Female,0,44766
C001641,18,Male,1,44942
C001642,70,Female,0,44641
C001643,56,Male,0,44499
C001644,65,Male,0,45272
C001645,45,Male,0,45005
C001646,38,Female,1,45535
C001647,53,Female,0,45664
C001648,40,Male,1,44361
C001649,48,Male,0,45677
C001650,43,Male,1,45679
C001651,45,Female,1,45442
C001652,33,Male,0,44965
C001653,56,Male,1,45817
C001654,47,Male,1,44846
C001655,48,Female,1,45098
C001656,69,Female,0,45328
C001657,45,Male,0,45978
C001658,33,Female,0,44638
C001659,58,Male,1,45588
C001660,26,Female,1,44771
C001661,30,Female,1,44589
C001662,23,Female,0,45523
C001663,29,Female,0,44953
C001664,22,Male,0,45158
C001665,63,Female,0,44743
C001666,30,Male,0,44478
C001667,63,Female,1,44488
C001668,64,Male,1,44921
C001669,65,Male,0,45008
C001670,43,Female,0,45506
C001671,55,Female,0,45402
C001672,19,Male,1,45147
C001673,41,Female,1,46059
C001674,60,Male,1,45021
C001675,48,Female,0,44888
C001676,41,Female,0,45873
C001677,70,Male,1,44675
C001678,48,Male,1,45325
C001679,29,Male,0,45494
C001680,37,Female,0,45892
C001681,46,Female,0,46012
C001682,58,Male,1,44992
C001683,40,Female,0,44367
C001684,20,Female,0,45530
C001685,66,Female,1,44900
C001686,70,Male,1,44481
C001687,43,Male,1,44679
C001688,23,Female,1,44316
C001689,27,Female,1,44451
C001690,52,Male,0,45020
C001691,31,Female,0,44528
C001692,29,Male,1,45035
C001693,52,Female,0,44262
C001694,29,Female,0,45976
C001695,45,Female,1,45842
C001696,32,Male,0,44792
C001697,24,Female,0,45167
C001698,57,Female,0,45356
C001699,43,Female,1,44819
C001700,62,Female,1,44284
C001701,24,Female,1,44778
C001702,56,Male,1,45460
C001703,57,Male,0,45420
C001704,49,Male,1,44908
C001705,52,Male,0,45067
C001706,41,Male,0,44734
C001707,60,Male,0,45811
C001708,67,Male,1,45013
C001709,40,Female,1,45059
C001710,20,Male,1,45746
C001711,52,Male,0,45775
C001712,50,Female,0,45472
C001713,68,Female,0,45328
C001714,61,Male,0,45491
C001715,48,Male,0,44403
C001716,56,Female,1,46050
C001717,32,Female,0,46052
C001718,36,Male,0,45910
C001719,52,Male,1,44665
C001720,58,Female,1,45977
C001721,24,Male,0,46033
C001722,63,Male,0,45493
C001723,55,Male,0,45125
C001724,46,Male,1,44328
C001725,47,Female,1,45776
C001726,63,Male,1,45412
C001727,66,Female,0,44483
C001728,65,Female,0,45243
C001729,32,Female,1,44286
C001730,45,Female,1,46077
